isin,year,total_revenue,cfo,cogs,total_debt,capex
SE0015949433,2019,6088070110.882986,68412937.09383933,2705231272.663261,2523264195.3092074,186889812.5167125
SE0015949433,2020,2572949675.980952,292888227.61604387,1154846328.5134082,1670674960.1639307,568914040.6798708
SE0015949433,2022,3981349154.5883503,545153901.8016977,2752171031.646951,4526080731.689517,476323383.23134124
SE0015949540,1997,1872121297.3185496,-257978532.7291552,1054577732.992467,1614331517.6313446,593048812.011175
SE0015949540,1998,889543896.631478,120061555.04914449,585135870.2254051,1667242440.3547506,292817913.17878324
SE0015949540,1999,1857618257.5980682,76434540.65331313,839077650.2598343,2317206163.5213995,124895667.73413077
SE0015949540,2000,3417651098.836296,1363700463.5131845,2013931960.519983,1818487076.4541495,884153103.5533457
SE0015949540,2001,5640189494.599413,-227755450.26167646,3486977201.9587507,1392864468.399558,415820270.39713633
SE0015949540,2002,1532429541.629108,266491695.72850907,633321572.6218655,636401318.2090899,134423219.44581914
SE0015949540,2003,624224886.851103,-68646135.57422867,430346911.6318366,919137452.1647884,92672606.88487023
SE0015949540,2004,2597246616.85488,83116140.20599616,2074318558.8360193,1140654664.877893,163281292.00307602
SE0015949540,2005,5810392965.512222,860679681.1185529,2902522677.936684,2016981116.8952796,955881177.9215647
SE0015949540,2006,3835870163.622027,322138180.5969936,1642866762.1811364,1051807693.1582323,185602002.46209392
SE0015949540,2007,6959009757.624607,1534283235.9937074,4577432022.067703,3752067801.5053644,1151319243.0543737
SE0015949540,2008,144140256.6578378,27094477.258170757,60140674.77976613,48600539.716468744,16365798.616297713
SE0015949540,2009,2926203266.7669363,-39096281.67644286,1385103355.2045176,1638972490.4162965,225191195.18066746
SE0015949540,2010,1732091222.4178944,172463144.02396297,726324635.1854997,1089339450.9905841,454478373.45068574
SE0015949540,2011,447588917.8118142,-615463.511672804,345035115.04907364,134656676.77955994,22440534.09485749
SE0015949540,2012,682600125.1863655,11372147.909710746,355057571.10425407,274311692.54442805,113309020.18041535
SE0015949540,2014,1033837305.534394,138751800.17430237,552738981.9571209,1712768651.8161025,614143467.5303242
SE0015949540,2015,5572886180.749046,1371077745.1896253,4316370678.879037,2580436068.0086265,567174738.3542882
SE0015949540,2016,2725493530.272163,1141948689.112705,2057603266.9136517,4974503604.778608,1207477164.323858
SE0015949540,2018,1243963100.8991685,286248372.1825053,987500482.860586,3873533355.1311483,919710314.3508832
SE0015949540,2019,3706354028.307823,186951683.25305817,2532362100.368979,2174522396.4072504,298313634.59945655
SE0015949540,2021,1390107067.4124222,225225700.68168458,1089101161.3765566,1042272495.0723352,234975690.5696629
SE0015949540,2022,2126572729.9741032,235394387.18047568,1184761943.5249162,3861596801.5295334,943434299.4545894
SE0015949748,1997,769375417.7008127,49871801.35097723,517335105.6232502,512609541.62745416,351659600.6054337
SE0015949748,1998,372656750.2278884,-9436756.157224784,223095626.91228256,283780629.73907644,103196017.03923865
SE0015949748,2000,1729751471.1845984,309908913.180024,1138601490.4219594,1067517278.8653189,162153471.1576036
SE0015949748,2001,4241493406.855897,1320592412.4869037,2988440516.5743403,1238652785.9379876,682314088.2754363
SE0015949748,2002,434894665.56040025,-96188071.69709244,192860199.15095308,1105479417.5536656,292189480.7620079
SE0015949748,2003,3356056057.669778,-249267796.3995485,2254889613.190325,4343400696.386451,374454535.26319575
SE0015949748,2004,2142469251.9449944,-90366028.14253813,857398579.8450404,1061076279.0265077,149905899.8541709
SE0015949748,2005,3222827267.4009795,1537326057.912174,2010009008.2922459,4266916363.4777713,897729515.3248202
SE0015949748,2006,1133053871.5171993,27678993.40320235,680834359.2374492,423325643.3103048,208736011.76667187
SE0015949748,2007,4507282939.321078,623555175.3213845,3579798886.5023007,4096472289.3012795,751812259.6434644
SE0015949748,2009,167935863.21408457,-10483605.0142227,104968072.79702331,53765685.01877258,32865785.607640453
SE0015949748,2010,6614156849.384626,469615947.0664292,4922850838.668003,3397097352.3717575,1260400600.9321525
SE0015949748,2011,4406563161.353887,-61085010.890192114,3152583851.7567844,1695975822.0523324,529961219.1525696
SE0015949748,2012,163081484.8093739,43627522.170808986,94715826.0689786,80751035.65849413,13055577.026088761
SE0015949748,2013,343001132.89348584,-17649127.13024383,213238392.6868261,104524732.02438399,59841749.28307626
SE0015949748,2014,278559641.7231422,-34101983.20339316,191951460.13810804,275820202.119058,107861334.78472649
SE0015949748,2015,3110453344.604636,333383973.53642374,1446789603.9956348,1967784330.4056535,502470274.0256668
SE0015949748,2016,372138109.1922338,-34499256.612514324,251033568.84487045,516929392.2932559,101185581.09946963
SE0015949748,2017,363860042.19670373,216018749.93927094,152891686.61543873,1036342690.0807942,116046703.32075281
SE0015949748,2018,1098414306.6253421,-82596543.3470995,536066854.45103425,268734251.8510652,112259316.49654828
SE0015949748,2020,3397967815.9470596,76117310.33847739,2013110914.3267355,2595496391.3354692,504241154.1057925
SE0015949748,2021,813965262.5410385,-25994706.127145328,646504391.6216116,1023196356.1677287,328167732.15670884
SE0015949748,2022,3756633262.2230983,1361419923.3082328,1506891581.1696339,3149730278.65065,1046228086.4614254
SE0015949847,1997,6314333038.934015,-208437870.9351369,4189827609.226162,3446559238.4776278,1180942406.6113367
SE0015949847,2000,988574588.1872176,153659208.2884189,703587164.3317244,177275972.48371315,44592409.73920388
SE0015949847,2004,4724232119.628022,1440374704.705178,3740707232.0250664,4760426438.003256,1128419416.9203627
SE0015949847,2005,656473733.7342631,-25906144.83068375,448345436.6334212,761062926.8665045,150397491.09031814
SE0015949847,2006,5511175887.027256,-273122340.799356,2338041280.1849103,1122141306.8003638,1214627569.9962924
SE0015949847,2007,2187969659.0615077,285036194.82360667,1365654640.8189168,1199946707.1327226,143851992.51660594
SE0015949847,2009,6730968854.943128,781976051.7948091,3758794369.1817193,1615874296.786835,411629389.1304224
SE0015949847,2014,2557775586.613394,18388449.719983514,1418951755.0731776,712537489.6143326,195613112.11476648
SE0015949847,2018,987986225.7994598,-17632842.132381886,544128213.0192074,378706139.9283805,108240449.9138687
SE0015949847,2019,1025499647.6337236,78006931.60491033,634007995.4288621,279497254.8403926,193035471.57750228
SE0015949847,2020,3702734803.362983,-102208499.77453813,1733402169.3750823,2445974691.4368267,597478469.7225373
SE0015961222,1997,1363498734.2607129,-109042068.16010423,870537784.1443462,2594920023.7611527,760271888.3523624
SE0015961222,1998,4118833837.525947,1239929983.5672052,2527975567.6757274,1209543770.5992897,313435667.7525455
SE0015961222,1999,1448672037.8107433,993982635.552581,1128965582.1260357,1774136391.0463233,667875110.7052424
SE0015961222,2000,353322996.40562475,1640661.6739030427,268210614.39053142,481354878.3197445,173622361.6746724
SE0015961222,2001,6891862240.705899,1806408927.5155387,3542461076.5378594,1590983096.6101766,749391347.1803956
SE0015961222,2004,2207441892.4245625,907109399.8193312,1045423838.5004085,1140640296.5666363,906126300.2734987
SE0015961222,2005,574968098.9345939,259027466.20500714,334715934.81081194,389199057.1326326,65100440.7148022
SE0015961222,2007,2420573155.8925467,438647364.0004442,1597702149.3307326,2145577318.4036915,118735983.21344624
SE0015961222,2008,6905470384.507687,1335575665.692351,3749701218.247552,1604739150.9224308,1254173029.235263
SE0015961222,2009,2401014680.701806,622570854.3070031,1702704150.6639144,894663441.6848271,470570893.2440077
SE0015961222,2010,974872266.828839,1359368760.5541043,525044208.65562314,2263575309.675475,830449135.8280408
SE0015961222,2013,2235850914.4793205,206597719.76270446,1635730835.0360477,1480633730.271969,294638884.06721544
SE0015961222,2018,1268105897.953191,946687917.815016,781014633.5578716,2082520617.4290185,393915543.952932
SE0015961222,2021,54534201.507236436,-9902891.289772391,35894882.228391655,57058469.29654739,13305789.419668095
SE0015961404,1997,3292163384.0635195,813060007.367372,2603605677.329563,1107719256.213784,645363045.2359784
SE0015961404,1998,257628182.63115233,2782780.7337619136,138984088.45691052,76466936.0388093,11678719.842083534
SE0015961404,1999,584406801.9804661,-24244559.653705623,361316029.0884284,131815679.37324874,120386100.61478561
SE0015961404,2001,1725319806.7967515,-265057615.25185552,1060059717.7810768,2742142334.1100845,820771202.5124265
SE0015961404,2002,444538142.7488181,165447726.58046183,287539377.88991624,359119950.9430371,180599115.3182973
SE0015961404,2003,234020742.6376114,85866881.48381144,182457195.59473312,240963548.09277597,31569496.655020658
SE0015961404,2004,78020959.23221257,-3993525.993452308,58800895.730694965,49643102.37566116,14865593.106576633
SE0015961404,2005,6842356414.11299,764673278.7444422,5403079558.82637,3541139070.6858807,500572589.8677927
SE0015961404,2006,3119045658.5077696,1021513735.1865449,2205319215.0971394,2334680785.6134944,1293880336.7148209
SE0015961404,2008,84698645.52057052,67837734.76560397,58862813.75165272,227977229.50793242,41066289.152902916
SE0015961404,2009,4261936876.159436,634662821.0434484,3345105925.4869924,3183992369.5211687,412999581.6040008
SE0015961404,2012,2974074312.76507,788031637.8528231,1584644563.338971,1458605376.205795,237938672.3361368
SE0015961404,2013,3662829866.51648,-29089741.247710116,1994041467.7442963,3837870890.983318,791608462.7968756
SE0015961404,2014,669265712.1887584,34276524.164819755,492939572.147069,712305806.9819952,105875468.57376517
SE0015961404,2015,4597205470.058457,-254732543.31070969,3122004044.5920525,1117650820.9810157,213317702.32750496
SE0015961404,2016,2369336380.07698,552348705.4069793,1356321756.6076086,614785336.9525446,319768927.0637915
SE0015961404,2017,1446141903.703691,-50351613.60286936,1045463371.5529051,1021855264.3790162,245681510.03971618
SE0015961404,2018,5455331077.085685,-213804188.75441244,4087695216.453649,3815941805.705398,1169758630.1069682
SE0015961404,2021,641379924.2616123,152576877.22618297,271371406.90674734,406968417.1253643,126511665.31474482
SE0015961594,1998,1160358505.4856555,519388740.0005026,592192075.9464331,1640398287.0086915,142806491.2670539
SE0015961594,2000,1602913163.6475046,-132125234.81398824,1244168863.8336306,1327619601.2275894,295401809.0804641
SE0015961594,2003,5566930384.001775,1020464200.4799695,4017485889.7706537,3105853547.1012936,1212254096.049799
SE0015961594,2005,5699490570.6989975,835984335.3435464,4278899040.650828,1233119786.0762644,842242005.0823841
SE0015961594,2006,70357345.08086382,3218386.1613669246,50415958.94847665,100304567.24676625,23728383.469468214
SE0015961594,2007,199863801.2116716,29205192.538046643,156825009.43307278,395734596.67743236,44982817.941573575
SE0015961594,2008,2767912372.0122595,1124872228.4317248,1212551429.5109763,4187414181.824693,726789340.9092611
SE0015961594,2009,2023445743.5989742,-201689929.49125555,1074082600.6774178,3800611784.757669,360341753.6395521
SE0015961594,2013,5426299224.855107,1502481582.5369427,3509858292.3065643,3060139459.862758,1286743148.1755466
SE0015961594,2014,2863304423.6421227,699537460.4688749,1603122474.5281708,2079652789.9745572,423004827.30790603
SE0015961594,2021,3725984441.002554,-332117263.08189017,1596604824.7358074,2336350192.3367524,367587926.2146353
SE0015961594,2022,6538107245.48065,661237655.3575662,4912975330.7452965,4488387644.885397,247915803.81404895
SE0015961909,1997,1486334201.9913354,999172428.2989222,687927992.4671464,1632871966.746101,288203294.85265565
SE0015961909,1998,4967786682.939139,954355865.6948301,3260438507.537243,2026064603.255246,246128422.8541938
SE0015961909,2001,3258861421.841152,234037272.85672447,1968796494.8934402,3127657489.8152013,705578645.4877439
SE0015961909,2002,239686428.1632677,-7364160.258235474,129600651.96664353,57718813.640208445,28949916.880247597
SE0015961909,2003,1358203672.685463,223160810.90050828,716895467.1901523,943368129.4930277,207072175.71963397
SE0015961909,2004,772291806.2530373,183971057.94901723,459189441.7845614,932613721.0283829,255258594.9639951
SE0015961909,2005,4878835335.857732,1095098330.8529046,2603145323.69711,870314564.8177406,620768537.3245049
SE0015961909,2006,4341940351.331454,757900736.9310937,2782541447.2498317,3610367198.477966,572209330.1986494
SE0015961909,2007,445095940.63400114,17973946.109085403,305382770.0141464,248373979.1780106,72491087.27940087
SE0015961909,2008,191910943.0523192,838799.4828327523,79338887.61923237,71878850.28874317,20311895.88168429
SE0015961909,2009,5907796196.225662,-342246319.92849106,2916382084.52988,3344352509.9285455,384578168.71474224
SE0015961909,2010,1216938676.167536,141626469.3170117,859852982.0860507,605305653.8544886,512427882.8798017
SE0015961909,2011,3158798918.9643655,561397345.218275,1624590731.7617292,1155549867.459042,785565428.4993532
SE0015961909,2013,3673435496.141584,-41687942.84299038,2491929962.431327,3967386463.006675,839576153.819222
SE0015961909,2014,368237521.39439154,115858629.30855517,182478071.75945717,428289235.2369198,122144959.4255026
SE0015961909,2015,7053049852.131682,449374410.36505175,2945177175.116406,3970055233.967113,1002951633.5016568
SE0015961909,2016,2694340058.0640316,40231175.49957632,1719595642.714786,2845256647.1974297,270277531.247985
SE0015961909,2018,4574615284.650848,127306975.43020272,3565400274.983633,3679284134.513367,823492615.8721516
SE0015961909,2019,4638484210.638117,162325705.71030772,2743810698.7389283,1224512990.844397,721416349.7051437
SE0015961909,2020,3317709400.421462,143307657.75282633,1810282643.132814,1498676319.7122521,489838361.27964145
SE0015961909,2021,920508883.3858984,46637815.14273849,663579702.9534976,369391907.61840355,154342088.8389938
SE0015961909,2022,2641961294.820804,1191459393.8241363,1068842142.6996534,1712158588.386001,1042101800.8682301
SE0015962097,1997,1830173482.9673285,-43784267.993080996,1234835858.0215497,2366715317.564729,368872887.7127473
SE0015962097,1998,6100199393.808985,626185365.4843504,4319338949.266224,971100599.0031576,1288977790.7753077
SE0015962097,1999,4850133071.753896,1708418456.1881037,2864341415.1392307,5508879971.836418,465684539.0008283
SE0015962097,2000,1221996325.878026,-69006867.71508716,622699300.9106607,381683515.35677546,253482331.13918483
SE0015962097,2004,273258823.55558664,-96375242.21238767,143216878.6468096,981753535.3668971,158664240.42825717
SE0015962097,2006,2045097485.1930523,1453119308.2399733,1140983248.2463527,846037762.5106759,463517832.2546267
