isin,year,total_assets,net_income,total_revenue
SE0010663302,2005,4350155959.066793,628401342.6295978,1889291064.758195
SE0010663302,2006,8168417439.647271,375161541.54484946,5379115463.626781
SE0010663302,2007,4611556480.440074,466409319.47866106,3349039076.963384
SE0010663302,2008,5167937394.45396,-326511054.6605174,1495309410.7096667
SE0010663302,2009,5527101814.975389,-187623293.6996351,1698041823.3736322
SE0010663302,2010,1057951764.9837561,101392463.30009396,131324508.89559305
SE0010663302,2011,1079939868.6957135,-50275842.57886533,779745340.3947474
SE0010663302,2013,7596780956.412934,745540338.3324223,5136180840.520721
SE0010663302,2014,8728570915.085894,1278492278.390729,2948551405.87834
SE0010663302,2017,2796019046.631335,26170804.58131562,2108222582.8732588
SE0010663302,2018,569414238.8716501,55149311.14416566,369801253.65017045
SE0010663302,2021,1973059214.9378698,-119577548.2240097,1334693098.576706
SE0010663302,2022,1514401446.5106452,-41563079.23696618,1008960122.4813509
SE0010663310,1997,8921924135.551296,-465095042.61138284,3222479899.6779733
SE0010663310,1998,688342616.200391,-68180897.65775166,521656792.86524457
SE0010663310,1999,7920097760.513983,-311962972.3794907,2258301365.0775394
SE0010663310,2000,1575482392.148509,44922070.022810884,371255208.5025011
SE0010663310,2001,8754985078.099485,756354212.9442873,3127841543.9987535
SE0010663310,2002,2466601346.689858,316913527.67168015,1807728818.24034
SE0010663310,2003,1082652236.4965775,81711321.10421889,743968348.7941879
SE0010663310,2004,3938454478.1921844,495735821.16523826,2695254115.0411334
SE0010663310,2005,4963813038.942802,377594440.1150433,2264276145.9439173
SE0010663310,2006,2442280799.794897,78568853.96712771,375509805.24914914
SE0010663310,2007,3204100546.8724093,-208165909.73227295,596037654.95682
SE0010663310,2008,2130189251.4948356,19618151.93954719,716702762.1990598
SE0010663310,2009,9565686400.123343,1227768402.542143,4205683462.81366
SE0010663310,2010,5462567487.530874,604886684.6536969,1150739880.118012
SE0010663310,2012,164903424.89353684,-2398790.4916751464,81563853.29533507
SE0010663310,2013,4382433111.846671,-432265032.90256286,2884607962.835146
SE0010663310,2014,1823389380.241635,66317634.00366903,1219606608.2859044
SE0010663310,2015,2583220562.8904595,1881164.39950997,1158400429.795592
SE0010663310,2016,7687033038.444376,121294747.40854838,4839574777.982168
SE0010663310,2017,2759062740.089048,50059967.84890468,299206603.4224999
SE0010663310,2018,5925517535.353986,693251641.6250993,3103900133.897204
SE0010663310,2019,4674252619.367814,-318788079.1697449,2824698064.8173347
SE0010663310,2020,7640012285.022408,562250433.8187598,3144687696.77686
SE0010663310,2021,8351542056.633494,556639001.7275308,2319961203.465595
SE0010663310,2022,1232572133.9191608,-35870842.678466454,219578975.1825931
SE0010714279,1999,1647641528.042513,-162982912.84189665,1269611524.7389007
SE0010714279,2000,2328596487.9280753,264018732.22755265,1334660415.031922
SE0010714279,2001,9935573737.208397,-230644806.92888057,2198568057.5688033
SE0010714279,2005,8918531025.211882,743185253.4033058,1094749157.9801195
SE0010714279,2007,4230576925.0279865,132099893.3473531,2462926026.811839
SE0010714279,2012,6271156157.215444,362544857.6358939,3553642177.603899
SE0010714279,2014,6645663323.172984,521510717.5941004,3308500639.8198366
SE0010714279,2015,7760257129.814946,879844564.5930113,5056232729.05514
SE0010714279,2018,3164092564.78569,432421731.79114836,1968196573.7631001
SE0010714279,2019,3674744042.5435987,-99711627.58382009,2367816844.34459
SE0010714279,2020,1755775097.4866216,178444760.32463565,724255163.7894038
SE0010714279,2022,3071294484.3075514,-93923997.4415772,941221406.7989142
SE0010714287,1997,6017811380.295748,-567888081.1924019,2492578120.31969
SE0010714287,1998,3105901260.967322,59745558.9749732,1089985530.7062564
SE0010714287,1999,7821732410.594948,870726952.1475651,5030321647.119496
SE0010714287,2000,2899996589.4091344,-181076591.37557018,993311295.0802265
SE0010714287,2001,8574172020.25703,-691185643.8593694,4772080754.281258
SE0010714287,2002,3036639612.488774,432135192.08244145,628303619.699573
SE0010714287,2003,3246095625.364193,-66624476.97795888,1452715836.196724
SE0010714287,2004,4743017893.218977,-133529262.47549403,3789839683.4781857
SE0010714287,2005,2826292272.07613,-162994555.17954248,1017368275.7021616
SE0010714287,2006,7389943507.954225,334134036.78002125,2701306728.320275
SE0010714287,2007,6613064752.171318,403401566.0203041,825380200.7836863
SE0010714287,2008,5327740314.529384,-366966067.61736614,841757861.4836557
SE0010714287,2009,4408040164.5228,41320753.593802325,1509380837.2568717
SE0010714287,2010,6355187294.773115,416971170.25057137,1322497748.54321
SE0010714287,2011,8181282041.586879,-64502044.988379434,834897888.9955683
SE0010714287,2012,2751748387.460063,148098215.24248183,1107303122.5226452
SE0010714287,2013,1875774256.2749631,154206656.23017088,363650601.94998544
SE0010714287,2014,6857562830.824667,173706742.88228732,2897945333.9769125
SE0010714287,2016,2698685433.949904,-53917996.50358997,891714185.2033145
SE0010714287,2017,7263378452.982704,598300225.3707538,3551430138.4917197
SE0010714287,2018,5907207519.240609,-117284720.38729315,2846951586.2742214
SE0010714287,2019,3954718551.383378,173938409.35712227,2852058045.250483
SE0010714287,2021,5244600528.329812,355176370.71326333,719517411.4427712
SE0010714287,2022,6860205877.649932,-529569966.6507062,4002652969.585694
SE0010714311,2000,3815229103.429943,355354922.9281501,2951665907.955113
SE0010714311,2002,2630012470.1490116,-95876366.32468723,780277455.0355506
SE0010714311,2005,3288217373.4689374,27573585.628343858,2465555247.130999
SE0010714311,2006,3642587692.0848627,448409889.13019377,974128610.9689919
SE0010714311,2007,9573769866.375217,518547503.7335576,3125634959.7203093
SE0010714311,2010,9584337631.047644,164520821.85951224,4309463241.866343
SE0010714311,2013,5276989727.127979,-131767738.67664696,650225515.0603815
SE0010714311,2014,6989952283.349693,294879385.5431939,5429170655.947762
SE0010714311,2019,1904839303.4590988,42868258.623843245,759591416.4552007
SE0010714311,2020,1522331877.022031,17150797.315818977,503127580.9382651
SE0010714311,2022,2619095647.1838884,-81031964.19827059,910713193.6658502
SE0010769182,1997,1169772949.2734962,30939888.16408845,135501278.88734746
SE0010769182,1998,1928707017.3954585,237367658.03317317,959419040.7898445
SE0010769182,1999,3270320680.6056027,400505422.1022316,339272980.66416276
SE0010769182,2000,6218874047.521491,454537688.120132,1499066968.8365362
SE0010769182,2001,6328236994.544552,-297199121.6589555,2316677077.286456
SE0010769182,2002,9924257702.461172,-988089479.3206822,5459473880.047533
SE0010769182,2003,1256020227.5651038,129727165.40900303,343132108.1625767
SE0010769182,2004,4746554207.169187,-160085749.4480718,674429988.9158223
SE0010769182,2005,9807152618.962906,-969291790.0299246,6252141544.470868
SE0010769182,2006,8387017373.634011,-145149252.0712291,1967489465.1150484
SE0010769182,2007,1183972119.8915384,30786650.735224582,127164907.17012839
SE0010769182,2008,2859933342.6720376,-165164711.0174283,1007029345.4359097
SE0010769182,2009,8064546414.225098,236489504.2597661,1785803030.8817
SE0010769182,2010,4693884998.027201,689687905.2349985,3491351302.05906
SE0010769182,2011,9057573810.975779,69509844.2890143,5556544446.228421
SE0010769182,2012,1305610651.781413,103224761.83253713,925580013.4138402
SE0010769182,2013,1318061524.432821,90385244.55526993,213032032.05913842
SE0010769182,2015,9059193991.24997,27158672.512761705,2262022302.6424985
SE0010769182,2016,9644365990.244993,720186288.0003406,7350847006.984312
SE0010769182,2017,4740632608.561371,-10610704.679284705,1711467979.6595943
SE0010769182,2018,5048860741.756045,139977834.40094152,2935311836.454154
SE0010769182,2019,2297277868.420364,30383788.518800206,1440788139.672758
SE0010769182,2020,5731203207.965841,-22906343.799387813,3686503733.828924
SE0010769182,2021,9298442387.18315,706089489.0508672,4249934316.3357763
SE0010769182,2022,7551317894.599347,-267855625.01641375,2680476394.3751593
SE0010820514,1997,2069807700.8119514,-86481441.41577284,1617708367.0536287
SE0010820514,1999,8457711810.694371,729564056.4461459,4753405878.037735
SE0010820514,2001,8315840835.173503,673966674.1329335,900030768.041039
SE0010820514,2002,9956886838.242659,353176683.5624368,4443021473.120195
SE0010820514,2003,1059950155.9193316,56311763.42696754,358833197.38217306
SE0010820514,2004,1199802085.624865,-15625845.73229094,399954119.49302405
SE0010820514,2009,8128866942.535046,313873506.07923913,3872233472.315064
SE0010820514,2010,2822964352.4817715,36134805.99171557,901651311.5292603
SE0010820514,2011,8168999893.2394705,-160325312.59883028,2629257336.5439215
SE0010820514,2013,5690504935.064282,147791241.86179358,3914190041.53141
SE0010820514,2014,1283940044.925769,22817758.437938802,951062877.4789536
SE0010820514,2019,7738047661.81999,843872953.7301735,1008486204.8885301
SE0010820514,2021,583468259.2276464,71538234.80766344,453534576.3827901
SE0010820514,2022,2665969372.398002,255507129.23201615,683754145.8498751
SE0010820613,1997,2286430682.0816207,-1138178.3491783072,726959050.8286853
SE0010820613,1998,9342754931.088234,1320653920.7712362,5310789278.495653
SE0010820613,1999,849804350.4114542,-72567891.10188614,112038326.99672312
SE0010820613,2000,8592111265.661304,81677390.91855016,5877161014.804489
SE0010820613,2001,4354887277.989202,592789775.0391077,1738515474.7216194
SE0010820613,2002,2618676065.490926,-189911042.64919978,1578693542.742234
SE0010820613,2003,2615349755.4864044,129227262.67391032,1356974860.7206635
SE0010820613,2007,5536156054.604977,490911357.9735261,1032209424.6444606
SE0010820613,2008,7111244959.37829,-481218182.5391779,4100760175.931207
SE0010820613,2009,2208698161.567022,45625530.55433034,1628981864.4804006
SE0010820613,2010,4179560873.2481923,-109853795.92273204,2970737308.1343975
SE0010820613,2011,8260956679.275233,457460559.962341,3379112457.7365203
SE0010820613,2013,3648369747.3080425,-267964176.38866302,2705099461.1827135
SE0010820613,2014,2171660687.217245,-75866122.14110987,525169048.4109511
SE0010820613,2015,4544109797.077435,-410273254.2223896,826059628.1676661
SE0010820613,2016,5659454049.662178,-83959364.62557206,2555139221.9473834
SE0010820613,2018,1707102171.3111372,208703330.29353356,310960857.4226252
SE0010820613,2019,4344985382.328523,-81155829.96336557,3331470940.45666
SE0010820613,2020,6126732965.157624,-363689968.9346951,3046483965.440984
SE0010820613,2021,4938109675.287135,131350563.32495779,2169234699.8632917
SE0010820613,2022,3019567569.3606315,7923653.89692707,815375368.0948318
SE0010832204,1997,5234196246.368719,-212617130.04301786,3711201936.1257267
SE0010832204,1998,9042012591.850414,-230353860.84838834,1800018323.309072
SE0010832204,1999,2982952542.1381936,352568713.1320341,613802499.2996037
SE0010832204,2001,4125958168.808096,-260714913.95210668,963247085.2146473
SE0010832204,2002,4209198936.7704535,-293532598.037429,471859086.7429393
SE0010832204,2003,37080485.34523381,5537726.931003793,4341005.9809174705
SE0010832204,2004,4488947271.30156,378284426.7516832,2739368153.9902143
SE0010832204,2005,8804086718.828241,276607901.1415791,1519779487.3933065
SE0010832204,2006,3217261435.7422423,-54597307.36323219,1556953890.319964
SE0010832204,2007,1836661111.3804135,-166020875.8280866,1048695032.8830892
SE0010832204,2008,8953865729.985935,481593132.36981624,1812135430.3904457
SE0010832204,2009,7542072190.4694805,948970991.1742052,1139224218.3266249
SE0010832204,2010,3561836242.141998,-294936139.95132947,2841307038.9075575
SE0010832204,2011,7167762267.922767,4824998.404559327,1523150274.4707935
SE0010832204,2012,4432180365.277139,-69171849.77621476,1703324109.2474756
SE0010832204,2013,7672118486.459075,-123493903.37722571,5170414577.8836355
SE0010832204,2015,4826500850.945548,233502328.7323719,1907580819.2134943
SE0010832204,2016,1502745225.957102,149152241.7037273,997791961.8145955
SE0010832204,2017,5904172544.465043,868659013.651301,3674172239.8006544
SE0010832204,2018,9225087829.429716,256921979.6288725,4870977962.492709
SE0010832204,2019,5345317161.31625,107208323.69148281,2280473475.1582236
SE0010832204,2020,7320396903.643978,-649110030.0449872,5815946570.445681
SE0010832204,2021,2301958200.7222996,249104208.37152416,568918255.5281451
SE0010832204,2022,4197296534.20816,72563214.3137474,1962624744.774113
SE0010832287,1997,9622078224.13764,297539414.73881394,996368281.8924365
SE0010832287,1998,4532197468.014435,117653247.42174743,1768213766.1344445
SE0010832287,1999,4035119867.5743356,-287696217.0891606,1375212638.777439
SE0010832287,2000,4998506043.233535,-368974306.34895265,3372671926.9467225
SE0010832287,2001,7384939750.401077,-34629245.36004453,2122699631.6871445
SE0010832287,2002,9880848219.85486,788275099.0308747,5658247931.596824
SE0010832287,2003,6023949122.651753,414321020.967684,1961725825.895053
SE0010832287,2005,4572737495.61411,195549872.30538794,3120701112.0760617
SE0010832287,2006,7712382887.370326,811958976.9699402,5352051877.627149
SE0010832287,2007,4021132446.454369,471545690.7691071,1440086566.976761
SE0010832287,2008,1431087276.3868175,-99814925.21721065,423004564.2138933
SE0010832287,2009,421009072.6030623,52708288.16568012,223599072.05150878
SE0010832287,2010,1294247123.5962346,-6684815.48789417,850315594.6572573
SE0010832287,2011,6181427337.542933,479183650.8034815,3922852528.3475394
SE0010832287,2012,1367125849.613627,179159577.02512532,247135428.68959767
SE0010832287,2013,794803553.2264606,7619669.58601869,200989751.35436508
SE0010832287,2014,8210128906.773886,351359396.2294308,4284358642.9623923
SE0010832287,2015,6919579214.273079,-289718485.1501802,4577377608.470076
SE0010832287,2016,189111939.61973703,-11102574.588503238,35749347.12332445
SE0010832287,2017,400326379.840424,48532035.63416815,249508470.59040636
SE0010832287,2018,7106527520.55301,366776420.7386375,1648972041.9543712
SE0010832287,2019,5206084724.578314,705813296.7368319,3508767860.1314187
SE0010832287,2020,7429374202.632635,206254766.52402392,3408426250.2204533
SE0010832287,2021,8077887892.112232,-498175942.49024147,1500548831.9363627
SE0010832287,2022,3435193091.4087167,-286858653.5991344,2140116012.5542614
SE0010948588,1997,2653257540.660865,130443449.53502437,1521627889.4651859
SE0010948588,1998,1044028186.5652243,-65766225.91156529,794081084.3227143
SE0010948588,1999,614165844.5104444,-57352718.58632011,192220026.96991423
SE0010948588,2000,307334825.386741,37875234.46436465,155238673.3180178
SE0010948588,2001,4025503694.338798,517908478.65022427,1253943354.7625194
SE0010948588,2002,614706864.6427577,-22651588.181274693,265134631.3190271
SE0010948588,2003,3817173315.9210553,138503863.4098956,1479367448.8309684
SE0010948588,2004,4532564236.455101,-424348646.5076325,3588134678.9593577
SE0010948588,2005,7576612915.736618,58851901.79558996,1028121489.1844332
SE0010948588,2006,2018548289.5598655,162740607.69164714,1537551668.2686958
SE0010948588,2007,4628525338.566117,371780072.7614468,3548086271.954263
SE0010948588,2008,9519408595.3904,-767000620.9766895,5646936127.207198
SE0010948588,2009,6163092068.738342,-286303205.7456583,4845699052.412301
